OP_ID,OP_DATE,TIME,YEAR,VESSEL,SERIAL,CRUISE,LOCATION,IP_DESIGN,LATITUDE,LONGITUDE,END_LATITUDE,END_LONGITUDE,BEG_LATITUDE_DD,BEG_LONGITUDE_DD,END_LATITUDE_DD,END_LONGITUDE_DD,BEG_DEPTH,END_DEPTH,FISHING_DEPTH,DEPTH_UNITS,SURF_TEMP,FISHING_TEMP,TOW_TIME,DISTANCE,SPECIES,N
88296,9-Jul-14,1141,2014,25,632,2,2151,3,4709.18,8917.23,4709.24,8917.76,47.153,-89.287167,47.154,-89.296,141,142,0.5,2,4,4,10,0.42,217,3
88297,9-Jul-14,1141,2014,25,633,2,2151,3,4709.18,8917.23,4709.24,8917.76,47.153,-89.287167,47.154,-89.296,141,142,0.5,2,4,4,10,0.42,217,4
88299,10-Jul-14,944,2014,25,634,2,2115,3,4724.79,8828.31,4725.01,8827.85,47.413167,-88.471833,47.416833,-88.464167,200,208,0.5,2,3.8,3.8,10,0.42,217,4
88300,10-Jul-14,944,2014,25,635,2,2115,3,4724.79,8828.31,4725.01,8827.85,47.413167,-88.471833,47.416833,-88.464167,200,208,0.5,2,3.8,3.8,10,0.42,217,1
88302,10-Jul-14,1329,2014,25,636,2,2128,3,4750.21,8844.83,4750.43,8844.39,47.836833,-88.747167,47.8405,-88.739833,243,246,0.5,2,3.2,3.2,10,0.4,0,0
88303,10-Jul-14,1329,2014,25,637,2,2128,3,4750.21,8844.83,4750.43,8844.39,47.836833,-88.747167,47.8405,-88.739833,243,246,0.5,2,3.2,3.2,10,0.4,217,1
88305,10-Jul-14,1658,2014,25,638,2,2134,3,4802.92,8815.34,4802,8815,48.048667,-88.255667,48.033333,-88.25,256,257,0.5,2,3.5,3.5,10,0.4,217,1
88306,10-Jul-14,1658,2014,25,639,2,2134,3,4802.92,8815.34,4802,8815,48.048667,-88.255667,48.033333,-88.25,256,257,0.5,2,3.5,3.5,10,0.4,0,0
88308,11-Jul-14,1004,2014,25,640,2,2118,3,4752.44,8803.51,4752.45,8803.99,47.874,-88.0585,47.874167,-88.0665,247,247,0.5,2,3.2,3.2,10,0.38,217,3
88309,11-Jul-14,1004,2014,25,641,2,2118,3,4752.44,8803.51,4752.45,8803.99,47.874,-88.0585,47.874167,-88.0665,247,247,0.5,2,3.2,3.2,10,0.38,217,11
88311,11-Jul-14,1232,2014,25,642,2,2122,3,4751.47,8743.42,4751.15,8743.42,47.857833,-87.723667,47.8525,-87.723667,226,226,0.5,2,3.9,3.9,10,0.38,217,36
88312,11-Jul-14,1232,2014,25,643,2,2122,3,4751.47,8743.42,4751.15,8743.42,47.857833,-87.723667,47.8525,-87.723667,226,226,0.5,2,3.9,3.9,10,0.38,217,36
88314,11-Jul-14,1621,2014,25,644,2,2138,3,4730.58,8713.99,4730.59,8713.48,47.509667,-87.233167,47.509833,-87.224667,295,306,0.5,2,3.2,3.2,10,0.38,217,149
88315,11-Jul-14,1621,2014,25,645,2,2138,3,4730.58,8713.99,4730.59,8713.48,47.509667,-87.233167,47.509833,-87.224667,295,306,0.5,2,3.2,3.2,10,0.38,217,85
88319,12-Jul-14,943,2014,25,646,2,2150,3,4708.5,8723.34,4708.27,8722.96,47.141667,-87.389,47.137833,-87.382667,136,138,0.5,2,4.4,4.4,10,0.4,217,67
88320,12-Jul-14,943,2014,25,647,2,2150,3,4708.5,8723.34,4708.27,8722.96,47.141667,-87.389,47.137833,-87.382667,136,138,0.5,2,4.4,4.4,10,0.4,202,8
88320,12-Jul-14,943,2014,25,647,2,2150,3,4708.5,8723.34,4708.27,8722.96,47.141667,-87.389,47.137833,-87.382667,136,138,0.5,2,4.4,4.4,10,0.4,217,48
88321,12-Jul-14,1130,2014,25,648,2,2154,3,4704.3,8709.93,4703.93,8709.93,47.071667,-87.1655,47.0655,-87.1655,179,182,0.5,2,4.1,4.1,10,0.42,217,1
88322,12-Jul-14,1130,2014,25,649,2,2154,3,4704.3,8709.93,4703.93,8709.93,47.071667,-87.1655,47.0655,-87.1655,179,182,0.5,2,4.1,4.1,10,0.42,217,2
88323,12-Jul-14,1353,2014,25,650,2,2152,3,4648.63,8701.9,4648.3,8701.7,46.8105,-87.031667,46.805,-87.028333,147,146,0.5,2,3.9,3.9,10,0.42,0,0
88324,12-Jul-14,1353,2014,25,651,2,2152,3,4648.63,8701.9,4648.3,8701.7,46.8105,-87.031667,46.805,-87.028333,147,146,0.5,2,3.9,3.9,10,0.42,0,0
88325,13-Jul-14,931,2014,25,652,2,2116,3,4644.95,8632.59,4645.05,8632.06,46.749167,-86.543167,46.750833,-86.534333,176,183,0.5,2,3.2,3.2,10,0.42,217,10
88326,13-Jul-14,931,2014,25,653,2,2116,3,4644.95,8632.59,4645.05,8632.06,46.749167,-86.543167,46.750833,-86.534333,176,183,0.5,2,3.2,3.2,10,0.42,217,10
88328,13-Jul-14,1327,2014,25,654,2,2125,3,4706.12,8558.26,4705.77,8558.03,47.102,-85.971,47.096167,-85.967167,188,192,0.5,2,5.1,5.1,10,0.42,217,1
88329,13-Jul-14,1327,2014,25,655,2,2125,3,4706.12,8558.26,4705.77,8558.03,47.102,-85.971,47.096167,-85.967167,188,192,0.5,2,5.1,5.1,10,0.42,0,0
88331,14-Jul-14,921,2014,25,656,2,2148,3,4653.55,8531.9,4653.92,8531.91,46.8925,-85.531667,46.898667,-85.531833,159,159,0.5,2,3.1,3.1,10,0.42,217,1
88332,14-Jul-14,921,2014,25,657,2,2148,3,4653.55,8531.9,4653.92,8531.91,46.8925,-85.531667,46.898667,-85.531833,159,159,0.5,2,3.1,3.1,10,0.42,0,0
88335,14-Jul-14,1048,2014,25,658,2,2039,3,4654.25,8524.32,4654.48,8524.74,46.904167,-85.405333,46.908,-85.412333,91,94,0.5,2,3.3,3.3,10,0.42,0,0
88336,14-Jul-14,1048,2014,25,659,2,2039,3,4654.25,8524.32,4654.48,8524.74,46.904167,-85.405333,46.908,-85.412333,91,94,0.5,2,3.3,3.3,10,0.42,217,2
88339,16-Jul-14,1404,2014,25,660,2,2137,3,4713.4,8506.14,4713.03,8506.15,47.223333,-85.102333,47.217167,-85.1025,205,215,0.5,2,3,3,10,0.42,217,1
88340,16-Jul-14,1404,2014,25,661,2,2137,3,4713.4,8506.14,4713.03,8506.15,47.223333,-85.102333,47.217167,-85.1025,205,215,0.5,2,3,3,10,0.42,0,0
88341,16-Jul-14,1646,2014,25,662,2,2121,3,4727.24,8515.98,4727.59,8515.84,47.454,-85.266333,47.459833,-85.264,274,282,0.5,2,3.1,3.1,10,0.4,217,1
88342,16-Jul-14,1646,2014,25,663,2,2121,3,4727.24,8515.98,4727.59,8515.84,47.454,-85.266333,47.459833,-85.264,274,282,0.5,2,3.1,3.1,10,0.4,0,0
88343,17-Jul-14,729,2014,25,664,2,2059,3,4742.16,8557.74,4742.02,8557.22,47.702667,-85.962333,47.700333,-85.953667,106,111,0.5,2,3,3,10,0.42,217,8
88344,17-Jul-14,729,2014,25,665,2,2059,3,4742.16,8557.74,4742.02,8557.22,47.702667,-85.962333,47.700333,-85.953667,106,111,0.5,2,3,3,10,0.42,217,14
88346,17-Jul-14,1021,2014,25,666,2,2153,3,4724.59,8539.95,4724.96,8539.99,47.409833,-85.665833,47.416,-85.6665,148,150,0.5,2,2.8,2.8,10,0.42,0,0
88347,17-Jul-14,1021,2014,25,667,2,2153,3,4724.59,8539.95,4724.96,8539.99,47.409833,-85.665833,47.416,-85.6665,148,150,0.5,2,2.8,2.8,10,0.42,0,0
88350,17-Jul-14,1235,2014,25,668,2,2129,3,4738.79,8533.67,4739.14,8533.51,47.6465,-85.561167,47.652333,-85.5585,193,200,0.5,2,3.3,3.3,10,0.42,217,2
88351,17-Jul-14,1235,2014,25,669,2,2129,3,4738.79,8533.67,4739.14,8533.51,47.6465,-85.561167,47.652333,-85.5585,193,200,0.5,2,3.3,3.3,10,0.42,217,2
88352,18-Jul-14,839,2014,25,670,2,2145,3,4738.18,8606.4,4737.91,8606.78,47.636333,-86.106667,47.631833,-86.113,151,142,0.5,2,2.9,2.9,10,0.42,217,14
88353,18-Jul-14,839,2014,25,671,2,2145,3,4738.18,8606.4,4737.91,8606.78,47.636333,-86.106667,47.631833,-86.113,151,142,0.5,2,2.9,2.9,10,0.42,204,1
88353,18-Jul-14,839,2014,25,671,2,2145,3,4738.18,8606.4,4737.91,8606.78,47.636333,-86.106667,47.631833,-86.113,151,142,0.5,2,2.9,2.9,10,0.42,217,18
88355,18-Jul-14,1001,2014,25,672,2,2165,3,4735.87,8613.5,4735.52,8613.49,47.597833,-86.225,47.592,-86.224833,133,132,0.5,2,3.2,3.2,10,0.4,217,4
88356,18-Jul-14,1001,2014,25,673,2,2165,3,4735.87,8613.5,4735.52,8613.49,47.597833,-86.225,47.592,-86.224833,133,132,0.5,2,3.2,3.2,10,0.4,217,2
88358,18-Jul-14,1237,2014,25,674,2,2126,3,4723.97,8628.2,4724.33,8628.3,47.3995,-86.47,47.4055,-86.471667,317,318,0.5,2,3.2,3.2,10,0.42,0,0
88359,18-Jul-14,1237,2014,25,675,2,2126,3,4723.97,8628.2,4724.33,8628.3,47.3995,-86.47,47.4055,-86.471667,317,318,0.5,2,3.2,3.2,10,0.42,0,0
88362,19-Jul-14,1103,2014,25,676,2,2119,3,4749.49,8641.83,4749.85,8641.98,47.824833,-86.697167,47.830833,-86.699667,270,270,0.7,2,3.3,3.3,10,0.42,217,6
88363,19-Jul-14,1103,2014,25,677,2,2119,3,4749.49,8641.83,4749.85,8641.98,47.824833,-86.697167,47.830833,-86.699667,270,270,0.7,2,3.3,3.3,10,0.42,217,9
88364,19-Jul-14,1311,2014,25,678,2,2135,3,4801.41,8638.54,4801.4,8637.99,48.0235,-86.642333,48.023333,-86.633167,141,142,0.7,2,3.4,3.4,10,0.44,0,0
88369,20-Jul-14,1005,2014,25,680,2,2139,3,4821.2,8658.97,4821.4,8658.54,48.353333,-86.982833,48.356667,-86.975667,187,192,0.7,2,3.4,3.4,10,0.42,217,21
88370,20-Jul-14,1005,2014,25,681,2,2139,3,4821.2,8658.97,4821.4,8658.54,48.353333,-86.982833,48.356667,-86.975667,187,192,0.7,2,3.4,3.4,10,0.42,217,9
88371,20-Jul-14,1319,2014,25,682,2,753,3,4842.83,8717.75,4843.07,8718.2,48.713833,-87.295833,48.717833,-87.303333,169,166,0.5,2,3.8,3.8,10,0.42,217,8
88371,20-Jul-14,1319,2014,25,682,2,753,3,4842.83,8717.75,4843.07,8718.2,48.713833,-87.295833,48.717833,-87.303333,169,166,0.5,2,3.8,3.8,10,0.42,202,1
88372,20-Jul-14,1319,2014,25,683,2,753,3,4842.83,8717.75,4843.07,8718.2,48.713833,-87.295833,48.717833,-87.303333,169,166,0.5,2,3.8,3.8,10,0.42,217,1
88373,21-Jul-14,937,2014,25,684,2,2155,3,4833.43,8746.27,4833.12,8746.54,48.557167,-87.771167,48.552,-87.775667,143,147,0.5,2,3.8,3.8,10,0.42,217,4
88374,21-Jul-14,937,2014,25,685,2,2155,3,4833.43,8746.27,4833.12,8746.54,48.557167,-87.771167,48.552,-87.775667,143,147,0.5,2,3.8,3.8,10,0.42,217,4
88375,21-Jul-14,1117,2014,25,686,2,2127,3,4818.44,8739.38,4818.1,8739.47,48.307333,-87.656333,48.301667,-87.657833,225,232,0.5,2,4,4,10,0.42,217,1
88376,21-Jul-14,1117,2014,25,687,2,2127,3,4818.44,8739.38,4818.1,8739.47,48.307333,-87.656333,48.301667,-87.657833,225,232,0.5,2,4,4,10,0.42,217,2
89938,4-Aug-14,1739,2014,25,688,3,103,3,4711.22,8714.73,4711.3,8714.19,47.187,-87.2455,47.188333,-87.2365,57.9,23,0.5,2,10.2,10.2,10,0.4,217,10
89939,4-Aug-14,1739,2014,25,689,3,103,3,4711.22,8714.73,4711.3,8714.19,47.187,-87.2455,47.188333,-87.2365,57.9,23,0.5,2,10.2,10.2,10,0.4,217,5
89940,5-Aug-14,1628,2014,25,690,3,103,3,4712.03,8713.76,4711.53,8713.15,47.2005,-87.229333,47.192167,-87.219167,56.1,30,0.5,2,14.2,14.2,10,0.4,217,8
89941,5-Aug-14,1628,2014,25,691,3,103,3,4712.03,8713.76,4711.53,8713.15,47.2005,-87.229333,47.192167,-87.219167,56.1,30,0.5,2,14.2,14.2,10,0.4,217,5
89942,7-Aug-14,1519,2014,25,692,3,215,3,4649.15,8626.79,4648.99,8627.21,46.819167,-86.4465,46.8165,-86.4535,19.8,22.3,0.5,2,10.7,10.7,10,0.4,0,0
89943,7-Aug-14,1519,2014,25,693,3,215,3,4649.15,8626.79,4648.99,8627.21,46.819167,-86.4465,46.8165,-86.4535,19.8,22.3,0.5,2,10.7,10.7,10,0.4,0,0
92343,18-May-15,935,2015,25,500,1,71,3,4656.47,9046.89,4656.39,9047.38,46.941167,-90.7815,46.939833,-90.789667,37.1,34.2,0.5,2,5.1,5.1,10,0.43,217,24
92344,18-May-15,935,2015,25,501,1,71,3,4656.47,9046.89,4656.39,9047.38,46.941167,-90.7815,46.939833,-90.789667,37.1,34.2,0.5,2,5.1,5.1,10,0.43,217,16
92345,18-May-15,1113,2015,25,502,1,75,3,4700.08,9043.68,4700.13,9044.18,47.001333,-90.728,47.002167,-90.736333,48.4,36.4,0.5,2,6.7,6.7,10,0.4,217,28
92346,18-May-15,1113,2015,25,503,1,75,3,4700.08,9043.68,4700.13,9044.18,47.001333,-90.728,47.002167,-90.736333,48.4,36.4,0.5,2,6.7,6.7,10,0.4,217,44
92347,18-May-15,1320,2015,25,504,1,86,3,4650.07,9043.24,4650.38,9043.55,46.8345,-90.720667,46.839667,-90.725833,55.1,43.8,0.5,2,4.1,4.1,10,0.43,217,85
92348,18-May-15,1320,2015,25,505,1,86,3,4650.07,9043.24,4650.38,9043.55,46.8345,-90.720667,46.839667,-90.725833,55.1,43.8,0.5,2,4.1,4.1,10,0.43,217,71
92349,19-May-15,930,2015,25,506,1,24,3,4650.75,9027.93,4651.05,9028.21,46.845833,-90.4655,46.850833,-90.470167,58.4,16.8,0.5,2,4.2,4.2,10,0.4,217,3
92350,19-May-15,930,2015,25,507,1,24,3,4650.75,9027.93,4651.05,9028.21,46.845833,-90.4655,46.850833,-90.470167,58.4,16.8,0.5,2,4.2,4.2,10,0.4,217,7
92351,19-May-15,1129,2015,25,508,1,2,3,4655.99,9033.68,4654.65,9033.84,46.933167,-90.561333,46.910833,-90.564,17.1,45.3,0.5,2,3.9,3.9,10,0.4,217,14
92352,19-May-15,1129,2015,25,509,1,2,3,4655.99,9033.68,4654.65,9033.84,46.933167,-90.561333,46.910833,-90.564,17.1,45.3,0.5,2,3.9,3.9,10,0.4,217,7
92353,19-May-15,1527,2015,25,510,1,87,3,4656.59,9039.07,4656.24,9038.85,46.943167,-90.651167,46.937333,-90.6475,60.2,44.9,0.5,2,5.8,5.8,10,0.4,217,80
92354,19-May-15,1527,2015,25,511,1,87,3,4656.59,9039.07,4656.24,9038.85,46.943167,-90.651167,46.937333,-90.6475,60.2,44.9,0.5,2,5.8,5.8,10,0.4,217,30
92355,20-May-15,941,2015,25,512,1,45,3,4658.75,9032.99,4659.04,9033.33,46.979167,-90.549833,46.984,-90.5555,64.9,48.9,0.5,2,4.5,4.5,10,0.42,217,37
92356,20-May-15,941,2015,25,513,1,45,3,4658.75,9032.99,4659.04,9033.33,46.979167,-90.549833,46.984,-90.5555,64.9,48.9,0.5,2,4.5,4.5,10,0.42,217,26
92357,20-May-15,1110,2015,25,514,1,44,3,4702.1,9030.97,4702.07,9029.42,47.035,-90.516167,47.0345,-90.490333,56.3,48.2,0.5,2,4.6,4.6,10,0.42,217,1
92358,20-May-15,1110,2015,25,515,1,44,3,4702.1,9030.97,4702.07,9029.42,47.035,-90.516167,47.0345,-90.490333,56.3,48.2,0.5,2,4.6,4.6,10,0.42,217,3
92359,20-May-15,1252,2015,25,516,1,52,3,4658.03,9027.05,4658.37,9027.15,46.967167,-90.450833,46.972833,-90.4525,121,53.8,0.5,2,4.6,4.6,10,0.4,217,31
92360,20-May-15,1252,2015,25,517,1,52,3,4658.03,9027.05,4658.37,9027.15,46.967167,-90.450833,46.972833,-90.4525,121,53.8,0.5,2,4.6,4.6,10,0.4,217,17
92361,26-May-15,1307,2015,25,518,1,190,3,4737.28,9042.96,4737.59,9042.59,47.621333,-90.716,47.6265,-90.709833,52,40.7,0.5,2,3.2,3.2,10,0.43,0,0
92362,26-May-15,1307,2015,25,519,1,190,3,4737.28,9042.96,4737.59,9042.59,47.621333,-90.716,47.6265,-90.709833,52,40.7,0.5,2,3.2,3.2,10,0.43,0,0
92363,26-May-15,1511,2015,25,520,1,208,3,4741.5,9031.44,4741.64,9031.96,47.691667,-90.524,47.694,-90.532667,90.3,43.3,0.5,2,3,3,10,0.42,217,6
92364,26-May-15,1511,2015,25,521,1,208,3,4741.5,9031.44,4741.64,9031.96,47.691667,-90.524,47.694,-90.532667,90.3,43.3,0.5,2,3,3,10,0.42,217,5
92365,26-May-15,1708,2015,25,522,1,65,3,4744.73,9018.73,4744.83,9019.27,47.7455,-90.312167,47.747167,-90.321167,77.3,30.7,0.5,2,3.3,3.3,10,0.42,217,102
92366,26-May-15,1708,2015,25,523,1,65,3,4744.73,9018.73,4744.83,9019.27,47.7455,-90.312167,47.747167,-90.321167,77.3,30.7,0.5,2,3.3,3.3,10,0.42,217,93
92370,27-May-15,1106,2015,25,524,1,192,3,4719.5,9111.71,4719.88,9111.69,47.325,-91.195167,47.331333,-91.194833,126,28.6,0.5,2,3.3,3.3,10,0.43,217,4845
92371,27-May-15,1106,2015,25,525,1,192,3,4719.5,9111.71,4719.88,9111.69,47.325,-91.195167,47.331333,-91.194833,126,28.6,0.5,2,3.3,3.3,10,0.43,217,3009
92372,27-May-15,1414,2015,25,526,1,188,3,4704.6,9134.42,4704.98,9134.24,47.076667,-91.573667,47.083,-91.570667,32.1,25,0.5,2,3.3,3.3,10,0.42,217,14
92373,27-May-15,1414,2015,25,527,1,188,3,4704.6,9134.42,4704.98,9134.24,47.076667,-91.573667,47.083,-91.570667,32.1,25,0.5,2,3.3,3.3,10,0.42,217,11
92374,27-May-15,1558,2015,25,528,1,36,3,4659.9,9141.17,4659.94,9141.7,46.998333,-91.686167,46.999,-91.695,41.9,34.2,0.5,2,4,4,10,0.43,217,27
92375,27-May-15,1558,2015,25,529,1,36,3,4659.9,9141.17,4659.94,9141.7,46.998333,-91.686167,46.999,-91.695,41.9,34.2,0.5,2,4,4,10,0.43,217,21
92381,28-May-15,751,2015,25,530,1,210,3,4643.58,9201.42,4643.8,9201.01,46.726333,-92.023667,46.73,-92.016833,16.1,18.7,0.5,2,8.6,8.6,10,0.42,217,10
92382,28-May-15,751,2015,25,531,1,210,3,4643.58,9201.42,4643.8,9201.01,46.726333,-92.023667,46.73,-92.016833,16.1,18.7,0.5,2,8.6,8.6,10,0.42,217,17
92383,28-May-15,1034,2015,25,532,1,206,3,4646.36,9137.61,4646.71,9137.8,46.772667,-91.626833,46.7785,-91.63,28.6,38,0.5,2,5.7,5.7,10,0.42,217,83
92384,28-May-15,1034,2015,25,533,1,206,3,4646.36,9137.61,4646.71,9137.8,46.772667,-91.626833,46.7785,-91.63,28.6,38,0.5,2,5.7,5.7,10,0.42,217,50
92385,28-May-15,1256,2015,25,534,1,205,3,4648.6,9124.78,4648.96,9125.01,46.81,-91.413,46.816,-91.416833,24.3,33.3,0.5,2,6.3,6.3,10,0.43,217,59
92386,28-May-15,1256,2015,25,535,1,205,3,4648.6,9124.78,4648.96,9125.01,46.81,-91.413,46.816,-91.416833,24.3,33.3,0.5,2,6.3,6.3,10,0.43,217,17
92387,28-May-15,1527,2015,25,536,1,187,3,4654.61,9149.98,4654.84,9150.47,46.910167,-91.833,46.914,-91.841167,57,32.9,0.5,2,3.1,3.1,10,0.44,217,91
92388,28-May-15,1527,2015,25,537,1,187,3,4654.61,9149.98,4654.84,9150.47,46.910167,-91.833,46.914,-91.841167,57,32.9,0.5,2,3.1,3.1,10,0.44,217,127
92389,28-May-15,1711,2015,25,538,1,186,3,4649.76,9159.22,4650.02,9159.65,46.829333,-91.987,46.833667,-91.994167,37.6,36.9,0.5,2,3.8,3.8,10,0.43,217,153
92390,28-May-15,1711,2015,25,539,1,186,3,4649.76,9159.22,4650.02,9159.65,46.829333,-91.987,46.833667,-91.994167,37.6,36.9,0.5,2,3.8,3.8,10,0.43,217,139
92394,29-May-15,1048,2015,25,540,1,151,3,4652.8,9112.56,4653.1,9112.89,46.88,-91.209333,46.885,-91.214833,23,52.1,0.5,2,5.9,5.9,10,0.42,217,94
92395,29-May-15,1048,2015,25,541,1,151,3,4652.8,9112.56,4653.1,9112.89,46.88,-91.209333,46.885,-91.214833,23,52.1,0.5,2,5.9,5.9,10,0.42,217,88
92396,29-May-15,1228,2015,25,542,1,76,3,4653.18,9105.79,4653.48,9106.15,46.886333,-91.0965,46.891333,-91.1025,24.4,35.2,0.5,2,8.4,8.4,10,0.43,217,50
92397,29-May-15,1228,2015,25,543,1,76,3,4653.18,9105.79,4653.48,9106.15,46.886333,-91.0965,46.891333,-91.1025,24.4,35.2,0.5,2,8.4,8.4,10,0.43,217,41
92398,29-May-15,1401,2015,25,544,1,139,3,4658.21,9059.76,4658.24,9100.27,46.970167,-90.996,46.970667,-91.0045,20.9,29.3,0.5,2,8.5,8.5,10,0.42,217,5
92399,29-May-15,1401,2015,25,545,1,139,3,4658.21,9059.76,4658.24,9100.27,46.970167,-90.996,46.970667,-91.0045,20.9,29.3,0.5,2,8.5,8.5,10,0.42,217,6
92400,2-Jun-15,1048,2015,25,546,1,184,3,4636.96,9019.85,4637.32,9020,46.616,-90.330833,46.622,-90.333333,22.8,28.6,0.5,2,7.5,7.5,10,0.43,217,10
92401,2-Jun-15,1048,2015,25,547,1,184,3,4636.96,9019.85,4637.32,9020,46.616,-90.330833,46.622,-90.333333,22.8,28.6,0.5,2,7.5,7.5,10,0.43,217,2
92402,2-Jun-15,1312,2015,25,548,1,192,3,4641.34,9001.64,4641.68,9001.91,46.689,-90.027333,46.694667,-90.031833,17.2,24.3,0.5,2,5.4,5.4,10,0.43,217,1
92403,2-Jun-15,1312,2015,25,549,1,192,3,4641.34,9001.64,4641.68,9001.91,46.689,-90.027333,46.694667,-90.031833,17.2,24.3,0.5,2,5.4,5.4,10,0.43,0,0
92407,2-Jun-15,1707,2015,25,550,1,57,3,4654.06,8921.07,4654.36,8921.39,46.901,-89.351167,46.906,-89.3565,19,26.7,0.5,2,6.4,6.4,10,0.43,217,51
92408,2-Jun-15,1707,2015,25,551,1,57,3,4654.06,8921.07,4654.36,8921.39,46.901,-89.351167,46.906,-89.3565,19,26.7,0.5,2,6.4,6.4,10,0.43,217,36
92409,3-Jun-15,822,2015,25,552,1,183,3,4659.89,8908.95,4700.01,8909.43,46.998167,-89.149167,47.000167,-89.157167,20.5,27.2,0.5,2,7.3,7.3,10,0.42,217,0
92410,3-Jun-15,822,2015,25,553,1,183,3,4659.89,8908.95,4700.01,8909.43,46.998167,-89.149167,47.000167,-89.157167,20.5,27.2,0.5,2,7.3,7.3,10,0.42,217,77
92412,3-Jun-15,1133,2015,25,554,1,182,3,4708.96,8851.76,4708.85,8851.05,47.149333,-88.862667,47.1475,-88.850833,33.6,27.2,0.5,2,5.4,5.4,10,0.55,0,0
92413,3-Jun-15,1133,2015,25,555,1,182,3,4708.96,8851.76,4708.85,8851.05,47.149333,-88.862667,47.1475,-88.850833,33.6,27.2,0.5,2,5.4,5.4,10,0.55,217,2
92414,3-Jun-15,1346,2015,25,556,1,181,3,4720.24,8828.95,4720.58,8829.18,47.337333,-88.4825,47.343,-88.486333,26.7,57.3,0.5,2,5,5,10,0.43,0,0
92415,3-Jun-15,1346,2015,25,557,1,181,3,4720.24,8828.95,4720.58,8829.18,47.337333,-88.4825,47.343,-88.486333,26.7,57.3,0.5,2,5,5,10,0.43,0,0
92417,4-Jun-15,1026,2015,25,558,1,82,3,4658.63,8823.56,4658.4,8823.08,46.977167,-88.392667,46.973333,-88.384667,20.7,53,0.5,2,7.9,7.9,10,0.43,217,41
92418,4-Jun-15,1026,2015,25,559,1,82,3,4658.63,8823.56,4658.4,8823.08,46.977167,-88.392667,46.973333,-88.384667,20.7,53,0.5,2,7.9,7.9,10,0.43,217,28
92422,4-Jun-15,1213,2015,25,560,1,84,3,4653.65,8819.27,4654.03,8819.33,46.894167,-88.321167,46.9005,-88.322167,23.8,35,0.5,2,7.6,7.6,10,0.42,217,10
92423,4-Jun-15,1213,2015,25,561,1,84,3,4653.65,8819.27,4654.03,8819.33,46.894167,-88.321167,46.9005,-88.322167,23.8,35,0.5,2,7.6,7.6,10,0.42,217,6
92424,4-Jun-15,1435,2015,25,562,1,100,3,4703.03,8816,4703.05,8815.47,47.0505,-88.266667,47.050833,-88.257833,29,45,0.5,2,4.8,4.8,10,0.42,217,1
92425,4-Jun-15,1435,2015,25,563,1,100,3,4703.03,8816,4703.05,8815.47,47.0505,-88.266667,47.050833,-88.257833,29,45,0.5,2,4.8,4.8,10,0.42,0,0
92426,4-Jun-15,1623,2015,25,564,1,85,3,4712.32,8808.32,4712.59,8808.76,47.205333,-88.138667,47.209833,-88.146,52.2,31.4,0.5,2,6.1,6.1,10,0.45,217,13
92427,4-Jun-15,1623,2015,25,565,1,85,3,4712.32,8808.32,4712.59,8808.76,47.205333,-88.138667,47.209833,-88.146,52.2,31.4,0.5,2,6.1,6.1,10,0.45,217,25
92428,4-Jun-15,1928,2015,25,566,1,101,3,4722.73,8748.67,4722.32,8748.78,47.378833,-87.811167,47.372,-87.813,29.7,48.5,0.5,2,3.8,3.8,10,0.45,217,164
92429,4-Jun-15,1928,2015,25,567,1,101,3,4722.73,8748.67,4722.32,8748.78,47.378833,-87.811167,47.372,-87.813,29.7,48.5,0.5,2,3.8,3.8,10,0.45,217,180
92431,5-Jun-15,906,2015,25,568,1,158,3,4656.27,8808.17,4656.21,8807.63,46.937833,-88.136167,46.936833,-88.127167,17.6,30.6,0.5,2,9.3,9.3,10,0.43,217,8
92432,5-Jun-15,906,2015,25,569,1,158,3,4656.27,8808.17,4656.21,8807.63,46.937833,-88.136167,46.936833,-88.127167,17.6,30.6,0.5,2,9.3,9.3,10,0.43,217,5
92436,5-Jun-15,1210,2015,25,570,1,142,3,4651.26,8743.66,4651.53,8743.29,46.854333,-87.727667,46.858833,-87.7215,20.7,43.7,0.5,2,5.2,5.2,10,0.42,217,15
92437,5-Jun-15,1210,2015,25,571,1,142,3,4651.26,8743.66,4651.53,8743.29,46.854333,-87.727667,46.858833,-87.7215,20.7,43.7,0.5,2,5.2,5.2,10,0.42,217,12
92438,5-Jun-15,1405,2015,25,572,1,196,3,4646.7,8733.57,4646.98,8733.23,46.778333,-87.5595,46.783,-87.553833,30,36.3,0.5,2,3.5,3.5,10,0.45,217,1
92439,5-Jun-15,1405,2015,25,573,1,196,3,4646.7,8733.57,4646.98,8733.23,46.778333,-87.5595,46.783,-87.553833,30,36.3,0.5,2,3.5,3.5,10,0.45,217,2
92440,6-Jun-15,757,2015,25,574,1,120,3,4630.48,8713.94,4630.85,8713.85,46.508,-87.232333,46.514167,-87.230833,20.3,27.1,0.5,2,5.2,5.2,10,0.42,0,0
92441,6-Jun-15,757,2015,25,575,1,120,3,4630.48,8713.94,4630.85,8713.85,46.508,-87.232333,46.514167,-87.230833,20.3,27.1,0.5,2,5.2,5.2,10,0.42,217,1
92444,6-Jun-15,1040,2015,25,577,1,88,3,4631.39,8655.33,4631.58,8654.87,46.523167,-86.922167,46.526333,-86.9145,30.2,43.3,0.5,2,5.8,5.8,10,0.43,217,3
