OP_ID,GN_EFFORT_ID,OP_DATE,MESH_SIZE,BEG_DEPTH,END_DEPTH,LAT,LON,NIGHTS_OUT,N.PANEL
100552,42903,1930-07-23,24,95.1,96.9,43.7333,-86.6764,13,1
100553,42904,1930-07-23,25,95.1,96.9,43.7333,-86.6764,13,1
100554,42905,1930-07-23,26,95.1,96.9,43.7333,-86.6764,13,1
100555,42906,1930-07-23,30,95.1,96.9,43.7333,-86.6764,13,1
100489,42852,1930-07-10,23,54.9,56.7,43.85,-86.5708,12,1
100490,42853,1930-07-10,24,54.9,56.7,43.85,-86.5708,12,1
100491,42854,1930-07-10,25,54.9,56.7,43.85,-86.5708,12,1
100492,42855,1930-07-10,26,54.9,56.7,43.85,-86.5708,12,1
100493,42856,1930-07-10,30,54.9,56.7,43.85,-86.5708,12,1
100546,42897,1930-07-23,23,47.5,53,43.8681,-86.5528,13,1
100547,42898,1930-07-23,24,47.5,53,43.8681,-86.5528,13,1
100548,42899,1930-07-23,25,47.5,53,43.8681,-86.5528,13,1
100549,42900,1930-07-23,26,47.5,53,43.8681,-86.5528,13,1
100550,42901,1930-07-23,30,47.5,53,43.8681,-86.5528,13,1
100616,42957,1930-08-05,23,47.5,53,43.8681,-86.5528,13,1
100617,42958,1930-08-05,24,47.5,53,43.8681,-86.5528,13,1
100618,42959,1930-08-05,25,47.5,53,43.8681,-86.5528,13,1
100619,42960,1930-08-05,26,47.5,53,43.8681,-86.5528,13,1
100620,42961,1930-08-05,30,47.5,53,43.8681,-86.5528,13,1
100675,43007,1930-08-13,23,47.5,53,43.8681,-86.5528,8,1
100676,43008,1930-08-13,24,47.5,53,43.8681,-86.5528,8,1
100677,43009,1930-08-13,25,47.5,53,43.8681,-86.5528,8,1
100678,43010,1930-08-13,26,47.5,53,43.8681,-86.5528,8,1
100679,43011,1930-08-13,30,47.5,53,43.8681,-86.5528,8,1
100722,43052,1930-08-26,23,47.5,53,43.8681,-86.5528,13,1
100723,43053,1930-08-26,24,47.5,53,43.8681,-86.5528,13,1
100724,43054,1930-08-26,25,47.5,53,43.8681,-86.5528,13,1
100725,43055,1930-08-26,26,47.5,53,43.8681,-86.5528,13,1
100726,43056,1930-08-26,30,47.5,53,43.8681,-86.5528,13,1
101021,43288,1931-05-29,23,133.5,146.3,43.9133,-86.6817,10,2
100955,43233,1931-05-19,23,137.2,146.3,43.9133,-86.6817,14,2
100956,43234,1931-05-19,24,137.2,146.3,43.9133,-86.6817,14,2
100957,43235,1931-05-19,25,137.2,146.3,43.9133,-86.6817,14,2
100958,43236,1931-05-19,26,137.2,146.3,43.9133,-86.6817,14,2
100959,43237,1931-05-19,30,137.2,146.3,43.9133,-86.6817,14,2
101022,43289,1931-05-29,24,133.5,146.3,43.9133,-86.6817,10,2
101023,43290,1931-05-29,25,133.5,146.3,43.9133,-86.6817,10,2
101024,43291,1931-05-29,26,133.5,146.3,43.9133,-86.6817,10,2
101025,43292,1931-05-29,30,133.5,146.3,43.9133,-86.6817,10,2
99858,43582,1931-07-28,30,107.9,137.2,43.9217,-86.6733,8,2
99918,43632,1931-08-08,30,107.9,137.2,43.9217,-86.6733,11,2
100038,43730,1931-08-26,25,107.9,135.3,43.9217,-86.6733,8,2
100110,43791,1931-09-04,26,107.9,135.3,43.9217,-86.6733,9,2
101093,43348,1931-06-11,23,113.4,133.5,43.9217,-86.6733,13,1
101094,43349,1931-06-11,24,113.4,133.5,43.9217,-86.6733,13,1
101095,43350,1931-06-11,25,113.4,133.5,43.9217,-86.6733,13,1
101096,43351,1931-06-11,26,113.4,133.5,43.9217,-86.6733,13,1
101097,43352,1931-06-11,30,113.4,133.5,43.9217,-86.6733,13,1
99653,43408,1931-06-23,23,109.7,137.2,43.9217,-86.6733,12,2
99654,43409,1931-06-23,24,109.7,137.2,43.9217,-86.6733,12,2
99655,43410,1931-06-23,25,109.7,137.2,43.9217,-86.6733,12,2
99656,43411,1931-06-23,26,109.7,137.2,43.9217,-86.6733,12,2
99657,43412,1931-06-23,30,109.7,137.2,43.9217,-86.6733,12,2
99729,43473,1931-07-03,23,109.7,137.2,43.9217,-86.6733,10,2
99730,43474,1931-07-03,24,109.7,137.2,43.9217,-86.6733,10,2
99731,43475,1931-07-03,25,109.7,137.2,43.9217,-86.6733,10,2
99732,43476,1931-07-03,26,109.7,137.2,43.9217,-86.6733,10,2
99733,43477,1931-07-03,30,109.7,137.2,43.9217,-86.6733,10,2
99794,43528,1931-07-20,23,109.7,137.2,43.9217,-86.6733,17,2
99795,43529,1931-07-20,24,109.7,137.2,43.9217,-86.6733,17,2
99796,43530,1931-07-20,25,109.7,137.2,43.9217,-86.6733,17,2
99797,43531,1931-07-20,26,109.7,137.2,43.9217,-86.6733,17,2
99798,43532,1931-07-20,30,109.7,137.2,43.9217,-86.6733,17,2
99854,43578,1931-07-28,23,107.9,137.2,43.9217,-86.6733,8,2
99855,43579,1931-07-28,24,107.9,137.2,43.9217,-86.6733,8,2
99856,43580,1931-07-28,25,107.9,137.2,43.9217,-86.6733,8,2
99857,43581,1931-07-28,26,107.9,137.2,43.9217,-86.6733,8,2
99914,43628,1931-08-08,23,107.9,137.2,43.9217,-86.6733,11,2
99915,43629,1931-08-08,24,107.9,137.2,43.9217,-86.6733,11,2
99916,43630,1931-08-08,25,107.9,137.2,43.9217,-86.6733,11,2
99917,43631,1931-08-08,26,107.9,137.2,43.9217,-86.6733,11,2
99974,43678,1931-08-18,23,107.9,135.3,43.9217,-86.6733,10,2
99975,43679,1931-08-18,24,107.9,135.3,43.9217,-86.6733,10,2
99976,43680,1931-08-18,25,107.9,135.3,43.9217,-86.6733,10,2
99977,43681,1931-08-18,26,107.9,135.3,43.9217,-86.6733,10,2
99978,43682,1931-08-18,30,107.9,135.3,43.9217,-86.6733,10,2
100036,43728,1931-08-26,23,107.9,135.3,43.9217,-86.6733,8,2
100037,43729,1931-08-26,24,107.9,135.3,43.9217,-86.6733,8,2
100039,43731,1931-08-26,26,107.9,135.3,43.9217,-86.6733,8,2
100040,43732,1931-08-26,30,107.9,135.3,43.9217,-86.6733,8,2
100107,43788,1931-09-04,23,107.9,135.3,43.9217,-86.6733,9,2
100108,43789,1931-09-04,24,107.9,135.3,43.9217,-86.6733,9,2
100109,43790,1931-09-04,25,107.9,135.3,43.9217,-86.6733,9,2
100111,43792,1931-09-04,30,107.9,135.3,43.9217,-86.6733,9,2
100172,43843,1931-09-18,23,107.9,115.2,43.9217,-86.6733,14,1
100173,43844,1931-09-18,24,107.9,115.2,43.9217,-86.6733,14,1
100174,43845,1931-09-18,25,107.9,115.2,43.9217,-86.6733,14,1
100175,43846,1931-09-18,26,107.9,115.2,43.9217,-86.6733,14,1
100176,43847,1931-09-18,30,107.9,115.2,43.9217,-86.6733,14,1
100348,43893,1931-10-01,23,107.9,115.2,43.9217,-86.6733,13,1
100349,43894,1931-10-01,24,107.9,115.2,43.9217,-86.6733,13,1
100350,43895,1931-10-01,25,107.9,115.2,43.9217,-86.6733,13,1
100351,43896,1931-10-01,26,107.9,115.2,43.9217,-86.6733,13,1
100352,43897,1931-10-01,30,107.9,115.2,43.9217,-86.6733,13,1
101092,43347,1931-06-11,30,53.9,56.7,43.93,-86.6,13,1
99651,43406,1931-06-23,26,53.9,56.7,43.93,-86.6,12,1
100950,43228,1931-05-15,23,54.9,61.3,43.93,-86.6,10,2
100951,43229,1931-05-15,24,54.9,61.3,43.93,-86.6,10,2
100952,43230,1931-05-15,25,54.9,61.3,43.93,-86.6,10,2
100953,43231,1931-05-15,26,54.9,61.3,43.93,-86.6,10,2
100954,43232,1931-05-15,30,54.9,61.3,43.93,-86.6,10,2
101088,43343,1931-06-11,23,53.9,56.7,43.93,-86.6,13,1
101089,43344,1931-06-11,24,53.9,56.7,43.93,-86.6,13,1
101090,43345,1931-06-11,25,53.9,56.7,43.93,-86.6,13,1
101091,43346,1931-06-11,26,53.9,56.7,43.93,-86.6,13,1
99648,43403,1931-06-23,23,53.9,56.7,43.93,-86.6,12,1
99649,43404,1931-06-23,24,53.9,56.7,43.93,-86.6,12,1
99650,43405,1931-06-23,25,53.9,56.7,43.93,-86.6,12,1
99652,43407,1931-06-23,30,53.9,56.7,43.93,-86.6,12,1
99724,43468,1931-07-03,23,53.9,56.7,43.93,-86.6,10,1
99725,43469,1931-07-03,24,53.9,56.7,43.93,-86.6,10,1
99726,43470,1931-07-03,25,53.9,56.7,43.93,-86.6,10,1
99727,43471,1931-07-03,26,53.9,56.7,43.93,-86.6,10,1
99728,43472,1931-07-03,30,53.9,56.7,43.93,-86.6,10,1
100343,43888,1931-10-01,23,53,57.6,43.93,-86.6,13,1
100344,43889,1931-10-01,24,53,57.6,43.93,-86.6,13,1
100345,43890,1931-10-01,25,53,57.6,43.93,-86.6,13,1
100346,43891,1931-10-01,26,53,57.6,43.93,-86.6,13,1
100347,43892,1931-10-01,30,53,57.6,43.93,-86.6,13,1
99790,43524,1931-07-20,24,49.4,53.9,43.9317,-86.5933,17,1
99909,43623,1931-08-08,23,49.4,53.9,43.9317,-86.5933,11,1
100170,43841,1931-09-18,26,53,56.7,43.9317,-86.5933,14,1
99789,43523,1931-07-20,23,49.4,53.9,43.9317,-86.5933,17,1
99791,43525,1931-07-20,25,49.4,53.9,43.9317,-86.5933,17,1
99792,43526,1931-07-20,26,49.4,53.9,43.9317,-86.5933,17,1
99793,43527,1931-07-20,30,49.4,53.9,43.9317,-86.5933,17,1
99849,43573,1931-07-28,23,49.4,53.9,43.9317,-86.5933,8,1
99850,43574,1931-07-28,24,49.4,53.9,43.9317,-86.5933,8,1
99851,43575,1931-07-28,25,49.4,53.9,43.9317,-86.5933,8,1
99852,43576,1931-07-28,26,49.4,53.9,43.9317,-86.5933,8,1
99853,43577,1931-07-28,30,49.4,53.9,43.9317,-86.5933,8,1
99910,43624,1931-08-08,24,49.4,53.9,43.9317,-86.5933,11,1
99911,43625,1931-08-08,25,49.4,53.9,43.9317,-86.5933,11,1
99912,43626,1931-08-08,26,49.4,53.9,43.9317,-86.5933,11,1
99913,43627,1931-08-08,30,49.4,53.9,43.9317,-86.5933,11,1
99969,43673,1931-08-18,23,49.4,53.9,43.9317,-86.5933,10,1
99970,43674,1931-08-18,24,49.4,53.9,43.9317,-86.5933,10,1
99971,43675,1931-08-18,25,49.4,53.9,43.9317,-86.5933,10,1
99972,43676,1931-08-18,26,49.4,53.9,43.9317,-86.5933,10,1
99973,43677,1931-08-18,30,49.4,53.9,43.9317,-86.5933,10,1
100031,43723,1931-08-26,23,49.4,53.9,43.9317,-86.5933,8,1
100032,43724,1931-08-26,24,49.4,53.9,43.9317,-86.5933,8,1
100033,43725,1931-08-26,25,49.4,53.9,43.9317,-86.5933,8,1
100034,43726,1931-08-26,26,49.4,53.9,43.9317,-86.5933,8,1
100035,43727,1931-08-26,30,49.4,53.9,43.9317,-86.5933,8,1
100102,43783,1931-09-04,23,49.4,53.9,43.9317,-86.5933,9,1
100103,43784,1931-09-04,24,49.4,53.9,43.9317,-86.5933,9,1
100104,43785,1931-09-04,25,49.4,53.9,43.9317,-86.5933,9,1
100105,43786,1931-09-04,26,49.4,53.9,43.9317,-86.5933,9,1
100106,43787,1931-09-04,30,49.4,53.9,43.9317,-86.5933,9,1
100167,43838,1931-09-18,23,53,56.7,43.9317,-86.5933,14,1
100168,43839,1931-09-18,24,53,56.7,43.9317,-86.5933,14,1
100169,43840,1931-09-18,25,53,56.7,43.9317,-86.5933,14,1
100171,43842,1931-09-18,30,53,56.7,43.9317,-86.5933,14,1
99753,43493,1931-07-08,23,82.3,85,43.945,-87.3533,13,2
99754,43494,1931-07-08,24,82.3,85,43.945,-87.3533,13,2
99755,43495,1931-07-08,25,82.3,85,43.945,-87.3533,13,2
99756,43496,1931-07-08,26,82.3,85,43.945,-87.3533,13,2
99757,43497,1931-07-08,30,82.3,85,43.945,-87.3533,13,2
99817,43548,1931-07-23,23,82.3,85,43.945,-87.3533,15,2
99818,43549,1931-07-23,24,82.3,85,43.945,-87.3533,15,2
99819,43550,1931-07-23,25,82.3,85,43.945,-87.3533,15,2
99820,43551,1931-07-23,26,82.3,85,43.945,-87.3533,15,2
99821,43552,1931-07-23,30,82.3,85,43.945,-87.3533,15,2
99874,43593,1931-08-03,23,82.3,85,43.945,-87.3533,11,2
99875,43594,1931-08-03,24,82.3,85,43.945,-87.3533,11,2
99876,43595,1931-08-03,25,82.3,85,43.945,-87.3533,11,2
99877,43596,1931-08-03,26,82.3,85,43.945,-87.3533,11,2
99878,43597,1931-08-03,30,82.3,85,43.945,-87.3533,11,2
99812,43543,1931-07-23,23,76.8,80.5,44,-87.41,15,2
99873,43592,1931-08-03,30,76.8,80.5,44,-87.41,11,2
99813,43544,1931-07-23,24,76.8,80.5,44,-87.41,15,2
99814,43545,1931-07-23,25,76.8,80.5,44,-87.41,15,2
99815,43546,1931-07-23,26,76.8,80.5,44,-87.41,15,2
99816,43547,1931-07-23,30,76.8,80.5,44,-87.41,15,2
99869,43588,1931-08-03,23,76.8,80.5,44,-87.41,11,2
99870,43589,1931-08-03,24,76.8,80.5,44,-87.41,11,2
99871,43590,1931-08-03,25,76.8,80.5,44,-87.41,11,2
99872,43591,1931-08-03,26,76.8,80.5,44,-87.41,11,2
99748,43488,1931-07-08,23,51.2,64,44.0767,-87.48,13,2
99749,43489,1931-07-08,24,51.2,64,44.0767,-87.48,13,2
99750,43490,1931-07-08,25,51.2,64,44.0767,-87.48,13,2
99751,43491,1931-07-08,26,51.2,64,44.0767,-87.48,13,2
99752,43492,1931-07-08,30,51.2,64,44.0767,-87.48,13,2
100455,42822,1930-07-03,23,45.7,49.4,44.15,-87.425,10,1
100456,42823,1930-07-03,24,45.7,49.4,44.15,-87.425,10,1
100457,42824,1930-07-03,25,45.7,49.4,44.15,-87.425,10,1
100458,42825,1930-07-03,26,45.7,49.4,44.15,-87.425,10,1
100459,42826,1930-07-03,30,45.7,49.4,44.15,-87.425,10,1
100522,42877,1930-07-21,23,45.7,49.4,44.15,-87.425,18,1
100523,42878,1930-07-21,24,45.7,49.4,44.15,-87.425,18,1
100524,42879,1930-07-21,25,45.7,49.4,44.15,-87.425,18,1
100525,42880,1930-07-21,26,45.7,49.4,44.15,-87.425,18,1
100526,42881,1930-07-21,30,45.7,49.4,44.15,-87.425,18,1
100594,42937,1930-07-30,23,45.7,49.4,44.15,-87.425,9,1
100595,42938,1930-07-30,24,45.7,49.4,44.15,-87.425,9,1
100596,42939,1930-07-30,25,45.7,49.4,44.15,-87.425,9,1
100597,42940,1930-07-30,26,45.7,49.4,44.15,-87.425,9,1
100598,42941,1930-07-30,30,45.7,49.4,44.15,-87.425,9,1
100665,42997,1930-08-12,23,45.7,49.4,44.15,-87.425,13,1
100666,42998,1930-08-12,24,45.7,49.4,44.15,-87.425,13,1
100667,42999,1930-08-12,25,45.7,49.4,44.15,-87.425,13,1
100668,43000,1930-08-12,26,45.7,49.4,44.15,-87.425,13,1
100669,43001,1930-08-12,30,45.7,49.4,44.15,-87.425,13,1
100460,42827,1930-07-03,23,137.2,146.3,44.1722,-87.2583,10,1
100461,42828,1930-07-03,24,137.2,146.3,44.1722,-87.2583,10,1
100462,42829,1930-07-03,25,137.2,146.3,44.1722,-87.2583,10,1
100463,42830,1930-07-03,26,137.2,146.3,44.1722,-87.2583,10,1
100464,42831,1930-07-03,30,137.2,146.3,44.1722,-87.2583,10,1
100527,42882,1930-07-21,23,137.2,146.3,44.1722,-87.2583,18,1
100528,42883,1930-07-21,24,137.2,146.3,44.1722,-87.2583,18,1
100529,42884,1930-07-21,25,137.2,146.3,44.1722,-87.2583,18,1
100530,42885,1930-07-21,26,137.2,146.3,44.1722,-87.2583,18,1
100531,42886,1930-07-21,30,137.2,146.3,44.1722,-87.2583,18,1
100599,42942,1930-07-30,23,137.2,146.3,44.1722,-87.2583,9,1
100600,42943,1930-07-30,24,137.2,146.3,44.1722,-87.2583,9,1
100601,42944,1930-07-30,25,137.2,146.3,44.1722,-87.2583,9,1
100602,42945,1930-07-30,26,137.2,146.3,44.1722,-87.2583,9,1
100603,42946,1930-07-30,30,137.2,146.3,44.1722,-87.2583,9,1
100670,43002,1930-08-12,23,137.2,146.3,44.1722,-87.2583,13,1
100671,43003,1930-08-12,24,137.2,146.3,44.1722,-87.2583,13,1
100672,43004,1930-08-12,25,137.2,146.3,44.1722,-87.2583,13,1
100673,43005,1930-08-12,26,137.2,146.3,44.1722,-87.2583,13,1
100674,43006,1930-08-12,30,137.2,146.3,44.1722,-87.2583,13,1
99806,43538,1931-07-21,23,114.3,122.5,44.2417,-86.4667,14,1
99807,43539,1931-07-21,24,114.3,122.5,44.2417,-86.4667,14,1
99808,43540,1931-07-21,25,114.3,122.5,44.2417,-86.4667,14,1
99809,43541,1931-07-21,26,114.3,122.5,44.2417,-86.4667,14,1
99810,43542,1931-07-21,30,114.3,122.5,44.2417,-86.4667,14,1
99736,43478,1931-07-06,23,56.7,91.4,44.2433,-86.4267,12,2
99737,43479,1931-07-06,24,56.7,91.4,44.2433,-86.4267,12,2
99738,43480,1931-07-06,25,56.7,91.4,44.2433,-86.4267,12,2
99739,43481,1931-07-06,26,56.7,91.4,44.2433,-86.4267,12,2
99740,43482,1931-07-06,30,56.7,91.4,44.2433,-86.4267,12,2
99741,43483,1931-07-07,23,91.4,113.4,44.2433,-86.4267,13,2
99742,43484,1931-07-07,24,91.4,113.4,44.2433,-86.4267,13,2
99743,43485,1931-07-07,25,91.4,113.4,44.2433,-86.4267,13,2
99744,43486,1931-07-07,26,91.4,113.4,44.2433,-86.4267,13,2
99745,43487,1931-07-07,30,91.4,113.4,44.2433,-86.4267,13,2
99802,43534,1931-07-21,24,51.2,60.4,44.2567,-86.4117,14,1
99801,43533,1931-07-21,23,51.2,60.4,44.2567,-86.4117,14,1
99803,43535,1931-07-21,25,51.2,60.4,44.2567,-86.4117,14,1
99804,43536,1931-07-21,26,51.2,60.4,44.2567,-86.4117,14,1
99805,43537,1931-07-21,30,51.2,60.4,44.2567,-86.4117,14,1
100394,43933,1931-10-15,23,146.3,157.3,44.4183,-87.29,10,3
100395,43934,1931-10-15,24,146.3,157.3,44.4183,-87.29,10,3
100396,43935,1931-10-15,25,146.3,157.3,44.4183,-87.29,10,3
100397,43936,1931-10-15,26,146.3,157.3,44.4183,-87.29,10,3
100398,43937,1931-10-15,30,146.3,157.3,44.4183,-87.29,10,3
100197,43963,1931-10-24,23,162.8,177.4,44.4183,-87.29,9,3
100198,43964,1931-10-24,24,162.8,177.4,44.4183,-87.29,9,3
100199,43965,1931-10-24,25,162.8,177.4,44.4183,-87.29,9,3
100200,43966,1931-10-24,26,162.8,177.4,44.4183,-87.29,9,3
100201,43967,1931-10-24,30,162.8,177.4,44.4183,-87.29,9,3
99932,43643,1931-08-12,23,150,159.1,44.42,-87.28,12,2
100062,43750,1931-08-28,25,150,159.1,44.42,-87.28,8,2
100135,43812,1931-09-10,30,150,159.1,44.42,-87.28,13,2
99933,43644,1931-08-12,24,150,159.1,44.42,-87.28,12,2
99934,43645,1931-08-12,25,150,159.1,44.42,-87.28,12,2
99935,43646,1931-08-12,26,150,159.1,44.42,-87.28,12,2
99936,43647,1931-08-12,30,150,159.1,44.42,-87.28,12,2
99993,43693,1931-08-20,23,150,159.1,44.42,-87.28,8,2
99994,43694,1931-08-20,24,150,159.1,44.42,-87.28,8,2
99995,43695,1931-08-20,25,150,159.1,44.42,-87.28,8,2
99996,43696,1931-08-20,26,150,159.1,44.42,-87.28,8,2
99997,43697,1931-08-20,30,150,159.1,44.42,-87.28,8,2
100060,43748,1931-08-28,23,150,159.1,44.42,-87.28,8,2
100061,43749,1931-08-28,24,150,159.1,44.42,-87.28,8,2
100063,43751,1931-08-28,26,150,159.1,44.42,-87.28,8,2
100064,43752,1931-08-28,30,150,159.1,44.42,-87.28,8,2
100131,43808,1931-09-10,23,150,159.1,44.42,-87.28,13,2
100132,43809,1931-09-10,24,150,159.1,44.42,-87.28,13,2
100133,43810,1931-09-10,25,150,159.1,44.42,-87.28,13,2
100134,43811,1931-09-10,26,150,159.1,44.42,-87.28,13,2
100313,43863,1931-09-21,23,146.3,150,44.42,-87.28,11,2
100314,43864,1931-09-21,24,146.3,150,44.42,-87.28,11,2
100315,43865,1931-09-21,25,146.3,150,44.42,-87.28,11,2
100316,43866,1931-09-21,26,146.3,150,44.42,-87.28,11,2
100317,43867,1931-09-21,30,146.3,150,44.42,-87.28,11,2
100368,43913,1931-10-05,23,150,157.3,44.42,-87.28,14,2
100369,43914,1931-10-05,24,150,157.3,44.42,-87.28,14,2
100370,43915,1931-10-05,25,150,157.3,44.42,-87.28,14,2
100371,43916,1931-10-05,26,150,157.3,44.42,-87.28,14,2
100372,43917,1931-10-05,30,150,157.3,44.42,-87.28,14,2
100308,43858,1931-09-21,23,60.4,78.6,44.425,-87.2917,11,2
100309,43859,1931-09-21,24,60.4,78.6,44.425,-87.2917,11,2
100310,43860,1931-09-21,25,60.4,78.6,44.425,-87.2917,11,2
100311,43861,1931-09-21,26,60.4,78.6,44.425,-87.2917,11,2
100312,43862,1931-09-21,30,60.4,78.6,44.425,-87.2917,11,2
100233,43993,1931-11-05,23,129.8,137.2,44.43,-87.35,12,3
100234,43994,1931-11-05,24,129.8,137.2,44.43,-87.35,12,3
100235,43995,1931-11-05,25,129.8,137.2,44.43,-87.35,12,3
100236,43996,1931-11-05,26,129.8,137.2,44.43,-87.35,12,3
100237,43997,1931-11-05,30,129.8,137.2,44.43,-87.35,12,3
100276,44033,1931-11-19,23,91.4,104.2,44.4433,-87.3917,14,3
100277,44034,1931-11-19,24,91.4,104.2,44.4433,-87.3917,14,3
100278,44035,1931-11-19,25,91.4,104.2,44.4433,-87.3917,14,3
100279,44036,1931-11-19,26,91.4,104.2,44.4433,-87.3917,14,3
100280,44037,1931-11-19,30,91.4,104.2,44.4433,-87.3917,14,3
99927,43638,1931-08-12,23,60.4,78.6,44.445,-87.4133,12,2
99928,43639,1931-08-12,24,60.4,78.6,44.445,-87.4133,12,2
99929,43640,1931-08-12,25,60.4,78.6,44.445,-87.4133,12,2
99930,43641,1931-08-12,26,60.4,78.6,44.445,-87.4133,12,2
99931,43642,1931-08-12,30,60.4,78.6,44.445,-87.4133,12,2
99988,43688,1931-08-20,23,60.4,78.6,44.445,-87.4133,8,2
99989,43689,1931-08-20,24,60.4,78.6,44.445,-87.4133,8,2
99990,43690,1931-08-20,25,60.4,78.6,44.445,-87.4133,8,2
99991,43691,1931-08-20,26,60.4,78.6,44.445,-87.4133,8,2
99992,43692,1931-08-20,30,60.4,78.6,44.445,-87.4133,8,2
100055,43743,1931-08-28,23,60.4,78.6,44.445,-87.4133,8,2
100056,43744,1931-08-28,24,60.4,78.6,44.445,-87.4133,8,2
100057,43745,1931-08-28,25,60.4,78.6,44.445,-87.4133,8,2
100058,43746,1931-08-28,26,60.4,78.6,44.445,-87.4133,8,2
100059,43747,1931-08-28,30,60.4,78.6,44.445,-87.4133,8,2
100126,43803,1931-09-10,23,60.4,78.6,44.445,-87.4133,13,2
100127,43804,1931-09-10,24,60.4,78.6,44.445,-87.4133,13,2
100128,43805,1931-09-10,25,60.4,78.6,44.445,-87.4133,13,2
100129,43806,1931-09-10,26,60.4,78.6,44.445,-87.4133,13,2
100130,43807,1931-09-10,30,60.4,78.6,44.445,-87.4133,13,2
100363,43908,1931-10-03,23,60.4,78.6,44.445,-87.4133,12,2
100364,43909,1931-10-03,24,60.4,78.6,44.445,-87.4133,12,2
100365,43910,1931-10-03,25,60.4,78.6,44.445,-87.4133,12,2
100366,43911,1931-10-03,26,60.4,78.6,44.445,-87.4133,12,2
100367,43912,1931-10-03,30,60.4,78.6,44.445,-87.4133,12,2
99678,43426,1930-06-27,26,86,155.4,44.55,-86.3667,9,1
100482,42847,1930-07-08,23,86,155.4,44.55,-86.3667,11,1
100483,42848,1930-07-08,24,86,155.4,44.55,-86.3667,11,1
100484,42849,1930-07-08,25,86,155.4,44.55,-86.3667,11,1
100485,42850,1930-07-08,26,86,155.4,44.55,-86.3667,11,1
100486,42851,1930-07-08,30,86,155.4,44.55,-86.3667,11,1
100539,42892,1930-07-22,23,73.2,142.6,44.55,-86.3667,14,1
100540,42893,1930-07-22,24,73.2,142.6,44.55,-86.3667,14,1
100541,42894,1930-07-22,25,73.2,142.6,44.55,-86.3667,14,1
100542,42895,1930-07-22,26,73.2,142.6,44.55,-86.3667,14,1
100543,42896,1930-07-22,30,73.2,142.6,44.55,-86.3667,14,1
100611,42952,1930-08-01,23,80.5,142.6,44.55,-86.3667,10,1
100612,42953,1930-08-01,24,80.5,142.6,44.55,-86.3667,10,1
100613,42954,1930-08-01,25,80.5,142.6,44.55,-86.3667,10,1
100614,42955,1930-08-01,26,80.5,142.6,44.55,-86.3667,10,1
100615,42956,1930-08-01,30,80.5,142.6,44.55,-86.3667,10,1
99675,43423,1930-06-27,23,86,155.4,44.55,-86.3667,9,1
99676,43424,1930-06-27,24,86,155.4,44.55,-86.3667,9,1
99677,43425,1930-06-27,25,86,155.4,44.55,-86.3667,9,1
99679,43427,1930-06-27,30,86,155.4,44.55,-86.3667,9,1
100298,43850,1931-09-19,25,80.5,122.5,44.5617,-86.325,10,1
100179,43848,1931-09-19,23,80.5,122.5,44.5617,-86.325,10,1
100297,43849,1931-09-19,24,80.5,122.5,44.5617,-86.325,10,1
100299,43851,1931-09-19,26,80.5,122.5,44.5617,-86.325,10,1
100300,43852,1931-09-19,30,80.5,122.5,44.5617,-86.325,10,1
100301,43853,1931-09-19,23,122.5,164.6,44.5617,-86.325,10,1
100302,43854,1931-09-19,24,122.5,164.6,44.5617,-86.325,10,1
100303,43855,1931-09-19,25,122.5,164.6,44.5617,-86.325,10,1
100304,43856,1931-09-19,26,122.5,164.6,44.5617,-86.325,10,1
100305,43857,1931-09-19,30,122.5,164.6,44.5617,-86.325,10,1
100353,43898,1931-10-02,23,80.5,122.5,44.5617,-86.325,13,1
100354,43899,1931-10-02,24,80.5,122.5,44.5617,-86.325,13,1
100355,43900,1931-10-02,25,80.5,122.5,44.5617,-86.325,13,1
100356,43901,1931-10-02,26,80.5,122.5,44.5617,-86.325,13,1
100357,43902,1931-10-02,30,80.5,122.5,44.5617,-86.325,13,1
100358,43903,1931-10-02,23,122.5,164.6,44.5617,-86.325,13,1
100359,43904,1931-10-02,24,122.5,164.6,44.5617,-86.325,13,1
100360,43905,1931-10-02,25,122.5,164.6,44.5617,-86.325,13,1
100361,43906,1931-10-02,26,122.5,164.6,44.5617,-86.325,13,1
100362,43907,1931-10-02,30,122.5,164.6,44.5617,-86.325,13,1
100435,42807,1930-06-27,23,54.9,67.7,44.5639,-86.3361,9,1
100436,42808,1930-06-27,24,54.9,67.7,44.5639,-86.3361,9,1
100437,42809,1930-06-27,25,54.9,67.7,44.5639,-86.3361,9,1
100438,42810,1930-06-27,26,54.9,67.7,44.5639,-86.3361,9,1
100439,42811,1930-06-27,30,54.9,67.7,44.5639,-86.3361,9,1
100477,42842,1930-07-08,23,54.9,64,44.5639,-86.3361,11,1
100478,42843,1930-07-08,24,54.9,64,44.5639,-86.3361,11,1
100479,42844,1930-07-08,25,54.9,64,44.5639,-86.3361,11,1
100480,42845,1930-07-08,26,54.9,64,44.5639,-86.3361,11,1
100481,42846,1930-07-08,30,54.9,64,44.5639,-86.3361,11,1
100534,42887,1930-07-22,23,54.9,64,44.5639,-86.3361,14,1
100535,42888,1930-07-22,24,54.9,64,44.5639,-86.3361,14,1
100536,42889,1930-07-22,25,54.9,64,44.5639,-86.3361,14,1
100537,42890,1930-07-22,26,54.9,64,44.5639,-86.3361,14,1
100538,42891,1930-07-22,30,54.9,64,44.5639,-86.3361,14,1
